,1_1,1_10,1_11,1_12,1_13,1_14,1_15,1_16,1_17,1_18,1_19,1_2,1_20,1_3,1_4,1_5,1_6,1_7,1_8,1_9,2_1,2_10,2_11,2_12,2_13,2_14,2_15,2_16,2_17,2_18,2_19,2_2,2_20,2_3,2_4,2_5,2_6,2_7,2_8,2_9,3_1,3_10,3_11,3_12,3_13,3_14,3_15,3_16,3_17,3_18,3_19,3_2,3_20,3_3,3_4,3_5,3_6,3_7,3_8,3_9,4_1,4_10,4_11,4_12,4_13,4_14,4_15,4_16,4_17,4_18,4_19,4_2,4_20,4_3,4_4,4_5,4_6,4_7,4_8,4_9,5_1,5_10,5_11,5_12,5_13,5_14,5_15,5_16,5_17,5_18,5_19,5_2,5_20,5_3,5_4,5_5,5_6,5_7,5_8,5_9,6_1,6_10,6_11,6_12,6_13,6_14,6_15,6_16,6_17,6_18,6_19,6_2,6_20,6_3,6_4,6_5,6_6,6_7,6_8,6_9,7_1,7_10,7_11,7_12,7_13,7_14,7_15,7_16,7_17,7_18,7_19,7_2,7_20,7_3,7_4,7_5,7_6,7_7,7_8,7_9,8_1,8_10,8_11,8_12,8_13,8_14,8_15,8_16,8_17,8_18,8_19,8_2,8_20,8_21,8_22,8_23,8_24,8_25,8_26,8_27,8_28,8_29,8_3,8_30,8_4,8_5,8_6,8_7,8_8,8_9
count,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0
mean,-0.0021809590980410576,-0.0024282874073833227,0.0019974098540842533,-0.002476760419085622,0.0010864720679819584,-0.00016752177907619625,-5.199408406042494e-05,0.009525934234261513,0.002210656413808465,0.00037754004006274045,-0.0011480998946353793,0.000777959474362433,0.0009764845599420369,0.0018133423291146755,0.0013263733126223087,0.0013565028784796596,-0.0017343637300655246,0.0009100583265535533,0.0009291885071434081,0.0005766801768913865,-0.0013693819055333734,0.0010098100174218416,0.0014173639938235283,-0.0035114288330078125,-0.0009533269330859184,-0.002075934549793601,0.0010413260897621512,-0.0006731732864864171,0.0002408372820354998,-0.0002899864630308002,0.0025843465700745583,0.0004029393312521279,-0.00023549271281808615,0.0008210052619688213,0.0009222747758030891,0.0005161918234080076,-0.0019461209885776043,9.223908273270354e-05,5.797290941700339e-05,0.00014041614485904574,-0.0027361453976482153,0.0029635983519256115,-0.0001239036355400458,0.0005596206174232066,-0.00391401257365942,-0.0007596223149448633,-0.0026603657752275467,-0.002860578941181302,-0.002450744155794382,-0.0004842932103201747,0.005694178398698568,0.0008397010387852788,-0.0034271113108843565,-0.006701259408146143,-0.00026645814068615437,-0.0029840057250112295,-0.00011265641660429537,0.003265702398493886,-0.006789788603782654,-0.012784290127456188,-0.014412452466785908,-0.013479754328727722,-0.0197262242436409,0.0021706896368414164,-0.008358879014849663,0.0043504973873496056,0.008207027800381184,0.0046880729496479034,0.005792088340967894,0.0021687974222004414,-0.0009450949146412313,-0.05595393851399422,-0.004012110643088818,0.0007222993299365044,-0.04071199148893356,0.029766345396637917,0.032091010361909866,-0.0006588556570932269,-0.009111260995268822,8.616852574050426e-05,0.02344716712832451,0.0020778437610715628,-0.009921606630086899,0.015189326368272305,0.0060255033895373344,-0.07311978191137314,0.03211791440844536,-0.03181682527065277,0.021462472155690193,0.017806796357035637,0.05567115917801857,0.038820214569568634,0.029710998758673668,0.011889361776411533,-0.2719230055809021,0.2567701041698456,0.05992859601974487,0.03452751040458679,0.03849584981799126,-0.05551104247570038,-0.0017810011049732566,-0.0010251079220324755,0.006101865787059069,0.0004966623964719474,-0.011692263185977936,-0.005235870834439993,0.004771846812218428,-0.01380883064121008,-0.0031062334310263395,0.0025712689384818077,-0.0019445171346887946,0.003442928893491626,-0.022272923961281776,0.0052904244512319565,0.0067731826566159725,0.0016107084229588509,0.004703696351498365,0.00415381696075201,0.00030795432394370437,0.0025729609187692404,0.09039416909217834,-0.17785102128982544,-0.06547245383262634,-0.11451922357082367,0.03523121401667595,-0.021700939163565636,-0.013171807862818241,0.0021209497936069965,-0.004351495765149593,-0.0025603012181818485,0.004398120101541281,-0.1998208612203598,-0.004880550317466259,-0.005590607412159443,-0.031651414930820465,0.015775296837091446,0.018725616857409477,-0.03395213931798935,-0.26517927646636963,0.0008255824795924127,-1.3478901386260986,1.097598910331726,-1.665859341621399,3.3410863876342773,2.0699591636657715,1.704291582107544,1.2098652124404907,1.662946343421936,2.193070411682129,0.8918216824531555,-2.8366498947143555,-11.885361671447754,-2.3046796321868896,5.790865898132324,1.4524931907653809,6.960989952087402,-1.4525998830795288,-7.834702014923096,4.62446403503418,-4.987587928771973,-0.38712647557258606,-6.183518886566162,-3.795985460281372,0.2051379382610321,-0.4421015679836273,-6.586833953857422,-4.965765476226807,-3.9669432640075684,1.4976528882980347,-5.581623077392578
std,2.700258255004883,0.3209865689277649,0.11393297463655472,0.3432419002056122,0.20833519101142883,0.10309993475675583,0.1882108598947525,0.1327311247587204,0.0679040178656578,0.20371387898921967,0.7898070812225342,0.7773292064666748,0.12236631661653519,1.6434448957443237,1.2300150394439697,0.8882434368133545,1.054719090461731,0.4150676727294922,0.30056026577949524,0.42444556951522827,0.3213823735713959,0.45383620262145996,0.18126903474330902,0.41887128353118896,0.669347882270813,0.4020925760269165,0.6027150750160217,0.508538544178009,0.29792705178260803,0.5384116768836975,0.3062562942504883,0.11154647916555405,0.11054398864507675,0.3168981373310089,0.4609173536300659,0.21248367428779602,0.44285303354263306,0.6466158032417297,0.5459271669387817,0.6637746691703796,0.3457983136177063,0.4963545501232147,0.753815770149231,0.22736752033233643,0.5152968168258667,0.8522824645042419,0.2083648145198822,1.2035483121871948,1.7773674726486206,0.622269868850708,0.6179803609848022,0.3671588897705078,0.6306646466255188,0.2634603977203369,0.9396016597747803,0.9714900255203247,0.3693910837173462,1.3821649551391602,1.483181118965149,0.7025167346000671,5.669099807739258,1.4564011096954346,1.451696753501892,1.3461225032806396,0.8597730398178101,0.6890413761138916,0.7718327045440674,0.3402172923088074,0.32262566685676575,0.17869190871715546,0.8883952498435974,6.674493312835693,1.126510739326477,28.095186233520508,12.622420310974121,12.241325378417969,10.792057037353516,0.6157432794570923,0.5795642137527466,0.2594546973705292,81.64707946777344,37.97125244140625,35.01060104370117,29.400075912475586,45.62189483642578,40.591278076171875,17.219274520874023,50.04808807373047,51.916603088378906,32.358516693115234,36.456214904785156,71.43394470214844,33.46278762817383,48.111061096191406,75.09173583984375,43.88190460205078,44.901309967041016,65.93669128417969,55.909515380859375,28.566455841064453,0.6115484833717346,0.49009692668914795,0.4494345784187317,0.42483779788017273,0.4807662069797516,0.416886568069458,0.5119320154190063,0.7587815523147583,0.8331736326217651,0.7789503335952759,0.6191748976707458,0.6471952795982361,0.49611473083496094,0.7165507078170776,0.4895818829536438,0.41535457968711853,0.28967058658599854,0.6190904378890991,0.7200361490249634,0.5212565064430237,0.07338754832744598,21.97258758544922,20.656482696533203,11.525683403015137,2.0372297763824463,1.7224576473236084,1.4759860038757324,1.223379135131836,1.202475905418396,0.9465048313140869,2.0446465015411377,0.19143283367156982,1.486807942390442,0.2045665681362152,12.025443077087402,11.590051651000977,7.407147407531738,23.23506736755371,20.69178581237793,14.76561450958252,1973.3043212890625,1649.5069580078125,1995.509521484375,2275.351318359375,2210.759521484375,2214.48974609375,1787.04541015625,2355.05908203125,2433.793701171875,1020.4758911132812,559.0929565429688,4269.03466796875,902.232177734375,1417.263427734375,947.4056396484375,2094.22314453125,881.1512451171875,2135.285888671875,2119.569580078125,3065.22900390625,3408.650390625,3337.747802734375,4276.38330078125,1965.2762451171875,1588.46240234375,742.724853515625,1616.3719482421875,1621.320556640625,1747.9041748046875,1773.078857421875
min,-29.125179290771484,-2.2520360946655273,-0.561165988445282,-2.5434000492095947,-2.0206470489501953,-0.5431305170059204,-1.8826179504394531,-0.9973186254501343,-0.2367756962776184,-1.456658959388733,-6.73907995223999,-7.053321838378906,-0.7434384226799011,-12.679109573364258,-9.418471336364746,-5.897316932678223,-9.599767684936523,-2.5613739490509033,-1.8730549812316895,-2.2371408939361572,-2.0415520668029785,-3.1383249759674072,-1.313681960105896,-3.4267520904541016,-4.241765975952148,-2.052335023880005,-4.687633991241455,-2.5171940326690674,-1.7300219535827637,-3.2101829051971436,-1.3492469787597656,-0.6650382280349731,-0.48580440878868103,-2.379225969314575,-2.0466370582580566,-1.1046520471572876,-1.8127269744873047,-3.8895249366760254,-3.098701000213623,-3.880431890487671,-2.393455982208252,-2.807997941970825,-4.370480060577393,-1.1778630018234253,-3.2052650451660156,-4.008604049682617,-1.525346040725708,-9.702556610107422,-10.696370124816895,-4.627570152282715,-4.0793609619140625,-2.2464470863342285,-3.413377046585083,-2.2027029991149902,-6.044312000274658,-6.448579788208008,-2.5609569549560547,-6.25173807144165,-7.728971004486084,-4.175591945648193,-44.9432487487793,-17.08340072631836,-9.94193172454834,-8.639817237854004,-6.9869771003723145,-5.373126029968262,-6.043703079223633,-1.5476319789886475,-1.1275010108947754,-0.8399525284767151,-4.618940830230713,-65.15646362304688,-4.898237228393555,-196.65069580078125,-116.42389678955078,-108.25810241699219,-91.02629089355469,-2.2506580352783203,-1.8538450002670288,-0.7259492874145508,-645.42919921875,-429.17401123046875,-257.410888671875,-244.35220336914062,-354.70941162109375,-349.8504943847656,-105.10150146484375,-387.409912109375,-356.98858642578125,-200.72360229492188,-225.4709014892578,-823.485595703125,-199.79660034179688,-478.0376892089844,-583.3551025390625,-316.21240234375,-373.25421142578125,-429.5132141113281,-398.5791015625,-196.2445068359375,-2.483067035675049,-2.196065902709961,-1.8301520347595215,-1.73197603225708,-1.9671889543533325,-1.4999840259552002,-1.7854870557785034,-4.01652717590332,-4.520275115966797,-3.0631699562072754,-2.749713897705078,-2.521254062652588,-1.5862200260162354,-4.342893123626709,-2.146836996078491,-1.7285419702529907,-1.301969051361084,-2.7856650352478027,-3.1749050617218018,-2.194298028945923,-0.6609318256378174,-190.22979736328125,-155.7021942138672,-75.70603942871094,-8.030160903930664,-6.007959842681885,-4.513774871826172,-4.759702205657959,-4.44370698928833,-5.206288814544678,-12.199270248413086,-1.8029589653015137,-8.263569831848145,-2.182126045227051,-73.57386779785156,-77.53890228271484,-47.754920959472656,-148.2550048828125,-117.08450317382812,-92.65371704101562,-16416.892578125,-10378.4208984375,-11080.9208984375,-14910.353515625,-15507.146484375,-14571.509765625,-11504.9921875,-12802.0927734375,-16287.0693359375,-5994.943359375,-3304.572265625,-33395.44140625,-9331.744140625,-9907.3095703125,-5650.2314453125,-15689.513671875,-7739.53466796875,-14082.7734375,-13128.1142578125,-25794.40625,-26295.828125,-25016.5703125,-31024.38671875,-15358.72265625,-9906.578125,-4670.52783203125,-9264.6728515625,-9937.412109375,-9310.640625,-9855.84375
25%,-0.10755074955523014,-0.09476435370743275,-0.04988551884889603,-0.09552157670259476,-0.06346713751554489,-0.04588273912668228,-0.054076191037893295,-0.04866638034582138,-0.04030923917889595,-0.0734410285949707,-0.08027057349681854,-0.05490681901574135,-0.016512539237737656,-0.05895163118839264,-0.034976583905518055,-0.057001582346856594,-0.04272779542952776,-0.15606360137462616,-0.12356700003147125,-0.16301670670509338,-0.1086961030960083,-0.06268946081399918,-0.046941451728343964,-0.05594908073544502,-0.15666739642620087,-0.1746768057346344,-0.13662900030612946,-0.2630925551056862,-0.14718065038323402,-0.23757585138082504,-0.11197560280561447,-0.03868518024682999,-0.07135412096977234,-0.08290766924619675,-0.21961555257439613,-0.09097828716039658,-0.2049770951271057,-0.23478159308433533,-0.23122599720954895,-0.25094860792160034,-0.009194746613502502,-0.14459142833948135,-0.1497253030538559,-0.10431429743766785,-0.20774869620800018,-0.2893070876598358,-0.10751280188560486,-0.26035603135824203,-0.2691443860530853,-0.1631041020154953,-0.1322568953037262,-0.007665333803743124,-0.10572350025177002,-0.009295610710978508,-0.23685750365257263,-0.1915912926197052,-0.12851490080356598,-0.4392542541027069,-0.448603056371212,-0.27631745487451553,-0.013713180087506771,-0.009524748660624027,-0.008681653067469597,-0.010730369947850704,-0.009143582545220852,-0.009591421112418175,-0.01171489991247654,-0.16067269444465637,-0.16762210428714752,-0.08975458331406116,-0.39315805584192276,-0.016132470220327377,-0.46698281168937683,-0.01680343970656395,-0.07180344313383102,-0.07529021054506302,-0.045956190675497055,-0.3548733592033386,-0.3527478873729706,-0.17444050312042236,-0.8781475871801376,-0.20657172426581383,-0.6702004075050354,-0.538071870803833,-0.4537828490138054,-0.3833535462617874,-0.05331351049244404,-0.8356586247682571,-1.834658443927765,-1.11617773771286,-0.9649953246116638,-0.7281952351331711,-0.09410407021641731,-0.45824919641017914,-1.0256114900112152,-0.10496170073747635,-0.34896592795848846,-0.06230045109987259,-0.5473619103431702,-0.2815787345170975,-0.2834092080593109,-0.18452729284763336,-0.1434198021888733,-0.16103850305080414,-0.26165440678596497,-0.23721690475940704,-0.3037557899951935,-0.21425700187683105,-0.2157658040523529,-0.2615031898021698,-0.22902320325374603,-0.2827889025211334,-0.2477058321237564,-0.3175145089626312,-0.2702479958534241,-0.23480020463466644,-0.15052320063114166,-0.20957019925117493,-0.2503125071525574,-0.21228520572185516,0.08461950719356537,-0.44315172731876373,-0.4987258017063141,-0.37989773601293564,-0.9710143804550171,-0.8697257041931152,-0.9337999820709229,-0.7288160920143127,-0.7414554953575134,-0.5822129249572754,-0.2229629009962082,-0.20585890114307404,-0.18324929475784302,-0.010222289711236954,-0.4224514961242676,-0.31579339504241943,-0.45167453587055206,-0.22458159923553467,-0.6902154088020325,-0.5673611760139465,-111.20887756347656,-97.29752922058105,-83.86183738708496,-94.26493072509766,-97.78725624084473,-113.55855369567871,-72.7863597869873,-105.37689590454102,-173.112060546875,-48.88821792602539,-45.09505081176758,-140.26061630249023,-86.98080444335938,-60.59011363983154,-84.36064338684082,-112.71454811096191,-73.05710792541504,-93.53025436401367,-94.87954521179199,-94.55604934692383,-96.27050590515137,-126.53815460205078,-154.54553985595703,-72.13311386108398,-68.80645942687988,-49.687795639038086,-122.2130069732666,-104.69971466064453,-114.74577903747559,-107.03993797302246
50%,-0.0018331019673496485,-0.005301963072270155,-0.0017044630367308855,-0.0043050129897892475,-0.0007842577761039138,-0.0005087077734060585,0.000887292146217078,0.009805780835449696,0.002258487045764923,-0.002806663978844881,-0.004490660969167948,-0.00017687829677015543,-0.0010758880525827408,0.0004560828092508018,0.0011592099908739328,0.002289185067638755,-0.004253117833286524,0.0006420973804779351,0.001328779966570437,0.0016408750088885427,-0.0034462029580026865,-0.004217303823679686,-0.0015670539578422904,-0.0016869220416992903,0.0005057841772213578,-0.0025347680784761906,-0.0019083849620074034,0.01067482028156519,0.0012217030161991715,-0.0066108254250139,0.008944777771830559,-0.001730776042677462,-0.0007197557133622468,-0.0015144289936870337,-0.003385538002476096,0.00023827400582376868,0.008329176343977451,-0.0025302000576630235,0.006170639535412192,-0.006535359425470233,-0.0017103110440075397,0.011295359581708908,-0.009392090141773224,-0.0014034230262041092,-0.0019266579765826464,-0.0058340588584542274,-0.0008595407125540078,7.893740985309705e-05,-0.0034469340462237597,0.0001500176003901288,0.003398146014660597,0.00028724450385197997,0.0009297073120251298,-0.0018111750250682235,-0.0015655920142307878,-0.0030770970042794943,-0.00034462028997950256,0.00104126101359725,-0.0022259620018303394,-0.0011475159553810954,-0.002018751110881567,-0.00016920380585361272,0.0006738916272297502,0.0004962824168615043,-0.0011910049943253398,-0.00023580719425808638,-0.0028271290939301252,0.003984876908361912,-0.018400460481643677,0.0043854122050106525,0.030297350138425827,-0.0025676588993519545,-0.00715772295370698,0.00143987697083503,-0.02596163935959339,-0.022899160161614418,-0.01227623037993908,-0.026376789435744286,0.02100612036883831,-0.011654229834675789,-0.008016579784452915,-0.024161260575056076,-0.006508464924991131,-0.0038529878947883844,0.013705500401556492,-0.022426359355449677,0.03249143064022064,-0.016497189179062843,-0.025731490924954414,-0.004993616137653589,0.06467151641845703,-0.031078370288014412,0.04378994181752205,-0.0017393829766660929,-0.4215534031391144,0.3540017902851105,0.023322999477386475,0.04965474084019661,0.010648859664797783,-0.009382489137351513,-0.013275610283017159,-0.006925349123775959,0.010972180403769016,-0.0027873909566551447,-0.02627561055123806,-0.013240720145404339,-0.006638695020228624,-0.005807922221720219,0.004285587929189205,-0.002945873886346817,-0.008993533439934254,-0.0010508149862289429,-0.022851480171084404,0.002817142056301236,0.0039023850113153458,0.004507127217948437,0.004033362027257681,0.006388715002685785,0.004334984812885523,0.007509509101510048,0.09234453737735748,-0.13365860283374786,-0.10168769955635071,-0.08994094282388687,-0.007703354116529226,-0.0030819401144981384,-0.013731530401855707,-0.03901771083474159,-0.028743840754032135,0.011705690063536167,0.008388976566493511,-0.1981429010629654,-0.009768915362656116,-0.0025069729890674353,-0.017703579738736153,0.015553999692201614,0.013047399930655956,0.006770248990505934,-0.36561131477355957,0.00013944240345153958,-2.7873027324676514,3.6723647117614746,5.348489284515381,11.579607009887695,-2.6057878732681274,-2.7668145895004272,5.432876110076904,-2.974884867668152,2.075331926345825,4.023087739944458,1.4174486994743347,-3.991174578666687,-1.239135205745697,7.494814395904541,5.352300405502319,6.270403146743774,0.4785810559988022,-2.7581080198287964,7.94856858253479,0.43981650471687317,1.7257164120674133,0.13552051037549973,3.6766542196273804,0.535557895898819,4.219867467880249,-1.5178471803665161,-8.17458724975586,4.081700801849365,7.760581731796265,2.0340869426727295
75%,0.08388707786798477,0.08275710791349411,0.05536435917019844,0.0859759971499443,0.0604938305914402,0.045333828777074814,0.05631928890943527,0.06827794015407562,0.04295511171221733,0.07203733175992966,0.07421286404132843,0.05221417918801308,0.022312970831990242,0.08056293427944183,0.039984721690416336,0.03748942352831364,0.03375378344208002,0.16167442128062248,0.1313709020614624,0.1709762066602707,0.10788480192422867,0.04349597916007042,0.05129177123308182,0.04567552451044321,0.15732812508940697,0.16305840015411377,0.1310565508902073,0.25263265520334244,0.14576490223407745,0.23452849686145782,0.12892960011959076,0.038030289113521576,0.06897924095392227,0.08549214154481888,0.20863452181220055,0.09613261371850967,0.19918230175971985,0.24749690294265747,0.2478945478796959,0.22945860028266907,0.005306348204612732,0.16998882219195366,0.1398289054632187,0.10525009781122208,0.19874979555606842,0.2754170149564743,0.10392259806394577,0.2741963863372803,0.2477494738996029,0.15685580670833588,0.13671520352363586,0.007304268889129162,0.09460210613906384,0.005205484107136726,0.21641859412193298,0.1653227061033249,0.1446671038866043,0.3588904142379761,0.4379517138004303,0.27437329292297363,0.010611229576170444,0.010121899656951427,0.01049720961600542,0.011722940020263195,0.0076967631466686726,0.009119006805121899,0.006060638930648565,0.16396470367908478,0.17163335159420967,0.0951341986656189,0.3999583199620247,0.010530100204050541,0.4713783860206604,0.022022079676389694,0.018009059131145477,0.029959669336676598,0.02187151089310646,0.2997809201478958,0.2918491065502167,0.16013772413134575,0.3778510093688965,0.8560444116592407,0.3214789927005768,0.6480113863945007,0.8868666887283325,0.8519013524055481,0.9040449857711792,2.2084612250328064,0.701887771487236,1.2642427384853363,0.08009693771600723,0.5030892640352249,1.032193273305893,1.0512244999408722,-0.3250580132007599,0.4967030882835388,0.661810502409935,0.40096515417099,0.09270970337092876,0.396978996694088,0.28483571112155914,0.1706773042678833,0.19238139688968658,0.17476330697536469,0.22453829646110535,0.19915109872817993,0.2943389117717743,0.14859899878501892,0.18187029659748077,0.2401755005121231,0.26507899165153503,0.3231405019760132,0.16629740595817566,0.37332218885421753,0.27129729837179184,0.224515900015831,0.16245420277118683,0.25320151448249817,0.2821333110332489,0.25044119358062744,0.10007259994745255,0.2606799229979515,0.4466490224003792,0.21157504990696907,0.9324892163276672,0.8520075082778931,0.9188748151063919,0.704731285572052,0.7224935293197632,0.5786269903182983,0.22431769967079163,-0.18657030165195465,0.16371139883995056,0.0052083441987633705,0.4564298987388611,0.28525510430336,0.46427080035209656,0.41549140214920044,-0.07182986661791801,0.44912904500961304,111.05070304870605,100.01861572265625,74.94598579406738,116.15986442565918,93.20915794372559,113.49139595031738,82.2625503540039,102.06425094604492,150.06929779052734,51.83520698547363,38.44761085510254,95.62265014648438,75.00959014892578,75.5597152709961,96.28352737426758,113.10917663574219,68.38343238830566,81.04224967956543,109.56529808044434,82.7259407043457,96.99831962585449,108.39792060852051,150.49512481689453,78.91438484191895,65.48476791381836,39.97608280181885,109.39307403564453,94.68523406982422,123.08868026733398,80.83033561706543
max,31.983369827270508,2.2718379497528076,0.5727260112762451,2.424393892288208,2.376926898956299,0.5973101854324341,1.3384959697723389,0.9664102792739868,0.33438029885292053,1.4814499616622925,5.3178791999816895,5.3245320320129395,0.921380877494812,14.235389709472656,7.7868452072143555,6.025389194488525,7.622386932373047,2.944364070892334,1.3999830484390259,2.2567949295043945,2.1614270210266113,3.3170011043548584,0.9059208035469055,3.512723922729492,4.090750217437744,2.759690046310425,4.823680877685547,2.6933770179748535,1.5795010328292847,3.347585916519165,1.6637070178985596,0.7995715737342834,0.42776378989219666,2.3079020977020264,2.0417370796203613,1.0471240282058716,1.9383779764175415,3.544858932495117,2.843005895614624,3.2990128993988037,2.45599102973938,2.415203094482422,3.6116719245910645,1.1993809938430786,3.1784911155700684,4.722458839416504,0.9169194102287292,8.600631713867188,12.2537202835083,3.79522705078125,3.6380279064178467,1.7633399963378906,3.7651329040527344,1.3065619468688965,6.349445819854736,7.977202892303467,2.1397368907928467,7.162711143493652,7.574830055236816,2.9814000129699707,41.674591064453125,11.685839653015137,12.471150398254395,9.218047142028809,7.3616228103637695,6.97291898727417,5.091734886169434,1.4325770139694214,1.567363977432251,0.6494501829147339,4.963943958282471,42.1221809387207,5.326906204223633,201.17840576171875,100.31690216064453,104.60250091552734,78.74830627441406,2.6778440475463867,2.2223660945892334,1.0824769735336304,1005.3499755859375,278.7921142578125,298.6510925292969,188.39230346679688,400.7052001953125,242.66650390625,98.7840805053711,272.8485107421875,335.6463928222656,267.3808898925781,387.24249267578125,748.1848754882812,196.12730407714844,446.06109619140625,524.3447875976562,248.0225067138672,387.2626953125,524.5009155273438,332.0484924316406,155.40029907226562,2.618596076965332,2.3945670127868652,1.8984119892120361,2.4713430404663086,1.922355055809021,1.4503320455551147,2.5053598880767822,3.811901092529297,4.7836408615112305,4.126236915588379,1.982856035232544,2.214257001876831,1.8184499740600586,2.851072072982788,2.0967259407043457,1.6873780488967896,1.2134380340576172,2.3241031169891357,2.9134929180145264,1.8854080438613892,0.6717910766601562,178.02630615234375,116.40010070800781,93.69805908203125,7.174746990203857,5.801506996154785,4.953097820281982,5.633510112762451,5.164423942565918,3.721764087677002,11.225090026855469,1.325659990310669,8.4059476852417,1.8453459739685059,71.9387435913086,70.73117065429688,50.98585891723633,153.25799560546875,112.73930358886719,109.24929809570312,16193.82421875,12600.3359375,18116.8359375,17555.060546875,18093.607421875,20211.595703125,14858.1513671875,25567.484375,26545.552734375,8671.0537109375,5075.24365234375,30536.97265625,8317.4580078125,9972.107421875,6604.30517578125,17066.572265625,7874.93994140625,13070.4736328125,15300.677734375,26216.69921875,24263.19921875,22672.544921875,40079.546875,15824.205078125,10666.2958984375,6883.98291015625,13157.25390625,12210.353515625,13763.6806640625,12159.0859375
var,7.291394233703613,0.10303238034248352,0.012980722822248936,0.11781500279903412,0.04340355470776558,0.010629596188664436,0.03542332723736763,0.017617549747228622,0.004610955249518156,0.041499342769384384,0.623795211315155,0.6042407155036926,0.014973514713346958,2.700911283493042,1.5129369497299194,0.7889764308929443,1.1124324798583984,0.1722811609506607,0.09033647179603577,0.18015404045581818,0.10328662395477295,0.20596729218959808,0.032858461141586304,0.17545315623283386,0.448026567697525,0.16167844831943512,0.3632654845714569,0.25861144065856934,0.08876053243875504,0.2898871600627899,0.09379291534423828,0.012442616745829582,0.012219973839819431,0.10042443871498108,0.21244481205940247,0.0451493114233017,0.1961188167333603,0.41811197996139526,0.29803648591041565,0.4405967891216278,0.11957646906375885,0.24636784195899963,0.5682381987571716,0.051695991307497025,0.2655308246612549,0.7263853549957275,0.043415896594524384,1.448528528213501,3.1590349674224854,0.38721978664398193,0.38189971446990967,0.13480564951896667,0.39773789048194885,0.06941137462854385,0.882851243019104,0.9437928795814514,0.13644976913928986,1.9103800058364868,2.199826240539551,0.493529736995697,32.138694763183594,2.1211042404174805,2.1074233055114746,1.8120458126068115,0.7392096519470215,0.47477802634239197,0.5957257151603699,0.11574780195951462,0.10408731549978256,0.031930796802043915,0.789246141910553,44.548858642578125,1.269026517868042,789.3395385742188,159.32550048828125,149.85003662109375,116.46849822998047,0.3791397511959076,0.33589470386505127,0.06731674075126648,6666.24560546875,1441.81591796875,1225.7421875,864.3644409179688,2081.357177734375,1647.6519775390625,296.5033874511719,2504.81103515625,2695.333740234375,1047.0736083984375,1329.0556640625,5102.80859375,1119.7581787109375,2314.674072265625,5638.76904296875,1925.62158203125,2016.127685546875,4347.6474609375,3125.873779296875,816.0424194335938,0.3739915192127228,0.24019500613212585,0.20199143886566162,0.18048715591430664,0.23113615810871124,0.17379441857337952,0.26207438111305237,0.5757494568824768,0.6941782832145691,0.6067636609077454,0.3833775818347931,0.4188617467880249,0.2461298257112503,0.5134449005126953,0.2396904081106186,0.17251943051815033,0.0839090496301651,0.3832729756832123,0.5184520483016968,0.2717083692550659,0.005385732278227806,482.7945861816406,426.6903076171875,132.84136962890625,4.150304794311523,2.96686053276062,2.178534746170044,1.4966564178466797,1.4459483623504639,0.8958713412284851,4.180579662322998,0.0366465300321579,2.2105979919433594,0.04184747859835625,144.6112823486328,134.3292999267578,54.8658332824707,539.8683471679688,428.1500244140625,218.02337646484375,3893930.0,2720873.25,3982058.25,5177224.0,4887458.0,4903965.0,3193531.5,5546303.0,5923351.5,1041371.0625,312584.90625,18224658.0,814022.875,2008635.5,897577.5,4385770.5,776427.5625,4559445.5,4492575.5,9395629.0,11618898.0,11140560.0,18287456.0,3862310.75,2523212.75,551640.25,2612658.25,2628680.25,3055169.0,3143808.5
